[2018-05-09 13:06:56] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":0,"message":"La page demandée n'éxiste pas"} []
[2018-05-09 13:06:57] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":0,"message":"La page demandée n'éxiste pas"} []
[2018-05-09 13:07:01] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":0,"message":"La page demandée n'éxiste pas"} []
[2018-05-09 13:07:01] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":0,"message":"La page demandée n'éxiste pas"} []
[2018-05-09 13:07:18] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":0,"message":"La page demandée n'éxiste pas"} []
[2018-05-09 13:07:18] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":0,"message":"La page demandée n'éxiste pas"} []
[2018-05-09 13:07:55] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":0,"message":"La page demandée n'éxiste pas"} []
[2018-05-09 13:07:56] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":0,"message":"La page demandée n'éxiste pas"} []
[2018-05-09 14:52:10] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 14:52:10] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 14:52:16] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 14:52:17] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 14:52:20] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 14:53:18] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 14:54:57] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 14:55:31] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:00:46] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:01:05] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:01:13] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:02:08] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:02:14] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:02:17] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:02:17] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:02:24] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:02:24] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:02:28] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:02:43] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:02:51] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:06:45] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:06:45] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:08:15] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:08:15] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:08:23] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:08:23] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:08:42] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:08:42] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:09:18] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:09:19] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:09:36] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:09:36] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:09:46] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:09:46] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:10:15] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:10:24] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:10:27] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:10:31] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:10:31] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":[]} []
[2018-05-09 15:14:36] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas !!","data":[]} []
[2018-05-09 15:14:36] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas !!","data":[]} []
[2018-05-09 15:15:35] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Nombre de paramêtres (1) incorrecte pour la métode PagesController::index. "}} []
[2018-05-09 15:15:35] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:15:42] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Nombre de paramêtres (1) incorrecte pour la métode PagesController::index. "}} []
[2018-05-09 15:15:43] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:16:40] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:23:32] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:23:56] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:23:57] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:24:11] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:24:38] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:26:42] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:29:13] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/Templates/PagesController/index"]} []
[2018-05-09 15:29:14] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:29:47] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/Templates/PagesController/index.php"]} []
[2018-05-09 15:29:47] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:29:58] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/Templates/PagesController/index.php"]} []
[2018-05-09 15:29:58] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:30:08] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/Templates/PagesController/index.php"]} []
[2018-05-09 15:30:09] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:31:23] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/Templates/Pages/index.php"]} []
[2018-05-09 15:31:23] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:31:46] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:35:44] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:36:01] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/Templates/Templates/layout/default.php"]} []
[2018-05-09 15:36:02] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:36:20] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:36:37] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:36:51] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:37:11] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:37:45] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:39:32] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:39:45] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:39:48] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:41:00] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:42:15] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:42:51] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:43:05] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/testPages/index.php"]} []
[2018-05-09 15:43:05] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:43:29] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:43:33] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:43:35] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:45:17] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"Le Controller doit hériter de la classe \\Controllers","data":["TestController"]} []
[2018-05-09 15:45:17] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:45:39] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"Le Controller doit hériter de la classe \\Controllers","data":["TestController"]} []
[2018-05-09 15:45:39] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:45:47] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"Le Controller doit hériter de la classe \\Controllers","data":["PagesController"]} []
[2018-05-09 15:45:48] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:46:03] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:46:05] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:46:06] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/Templates/Test/index.php"]} []
[2018-05-09 15:46:06] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:46:06] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/Templates/Test/index.php"]} []
[2018-05-09 15:46:06] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:46:13] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/Templates/Test/index.php"]} []
[2018-05-09 15:46:13] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:46:22] debug_log.ERROR: Exception II\Exceptions\ViewsException {"code":1,"message":"Inclusion du fichier de template impossible","data":["C:\\wamp64\\www\\Vitrine-v6/site/Templates/Test/index.php"]} []
[2018-05-09 15:46:23] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:46:54] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:47:37] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:47:39] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:47:59] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:48:00] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:48:05] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:48:33] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:48:44] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
[2018-05-09 15:49:23] debug_log.ERROR: Exception II\Exceptions\NotFoundException {"code":1,"message":"La page demandée n'éxiste pas","data":{"message":"Métode PagesController::favicon.ico inexistante"}} []
